Driver,LapNumber,Compound,TyreLife,Position,LapTimeSeconds,PitThisLap,PitStopDuration,Year,Race,GridPosition,DNF,FinalPosition,StintNumber,DegradationRate,PositionMomentum,RaceCompletion,CompoundEncoded,GapToLeaderPace,RelativeTyreAge,LapsSincePit
BEA,27.0,MEDIUM,10.0,9.0,75.099,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.2953333333333414,-0.6,0.38028169014084506,1.0,1.0799999999999983,-8.833333333333332,10.0
BEA,28.0,MEDIUM,11.0,8.0,75.303,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.3436666666666734,-0.8,0.39436619718309857,1.0,1.0300000000000011,-8.833333333333332,11.0
BEA,29.0,MEDIUM,12.0,8.0,75.09,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.3410000000000082,-0.6,0.4084507042253521,1.0,0.6090000000000089,-7.611111111111111,12.0
BEA,30.0,MEDIUM,13.0,8.0,74.906,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.2766666666666755,-0.4,0.4225352112676056,1.0,0.8940000000000055,-4.722222222222221,13.0
BEA,31.0,MEDIUM,14.0,8.0,74.756,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.0943333333333432,-0.4,0.43661971830985913,1.0,0.4380000000000024,-3.2222222222222214,14.0
BEA,32.0,MEDIUM,15.0,8.0,75.31,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.1676666666666762,-0.2,0.4507042253521127,1.0,1.0769999999999982,-3.2222222222222214,15.0
BEA,33.0,MEDIUM,16.0,8.0,74.86,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.1523333333333408,0.0,0.4647887323943662,1.0,0.6730000000000018,-2.2222222222222214,16.0
BEA,34.0,MEDIUM,17.0,8.0,76.043,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.5813333333333428,0.0,0.4788732394366197,1.0,1.8260000000000076,-2.2222222222222214,17.0
BEA,35.0,MEDIUM,18.0,5.0,74.901,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.4450000000000074,-0.6,0.49295774647887325,1.0,1.0570000000000022,1.3333333333333321,18.0
BEA,36.0,MEDIUM,19.0,4.0,74.768,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.4143333333333412,-0.8,0.5070422535211268,1.0,1.5499999999999972,3.5,19.0
BEA,37.0,MEDIUM,20.0,5.0,75.095,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.0983333333333387,-0.6,0.5211267605633803,1.0,1.676000000000002,5.333333333333334,20.0
BEA,38.0,MEDIUM,21.0,5.0,74.738,0,0.0,2025,São Paulo,8.0,0,6.0,1,1.0440000000000065,-0.6,0.5352112676056338,1.0,1.2099999999999937,6.235294117647058,21.0
BEA,39.0,MEDIUM,22.0,4.0,74.608,0,0.0,2025,São Paulo,8.0,0,6.0,1,0.9906666666666742,-0.8,0.5492957746478874,1.0,1.1340000000000003,9.588235294117647,22.0
BEA,40.0,MEDIUM,23.0,4.0,74.487,0,0.0,2025,São Paulo,8.0,0,6.0,1,0.7880000000000061,-0.2,0.5633802816901409,1.0,0.8840000000000003,10.470588235294118,23.0
BEA,41.0,MEDIUM,24.0,4.0,74.39,0,0.0,2025,São Paulo,8.0,0,6.0,1,0.6720000000000065,0.0,0.5774647887323944,1.0,0.9129999999999967,10.470588235294118,24.0
BEA,42.0,MEDIUM,25.0,5.0,78.073,1,0.0,2025,São Paulo,8.0,0,6.0,2,1.9403333333333326,0.0,0.5915492957746479,1.0,4.773999999999987,10.470588235294118,0.0
BEA,43.0,MEDIUM,7.0,11.0,93.749,0,0.0,2025,São Paulo,8.0,0,6.0,2,8.474333333333329,1.2,0.6056338028169014,1.0,20.59299999999999,-7.411764705882353,1.0
BEA,44.0,MEDIUM,8.0,11.0,73.987,0,0.0,2025,São Paulo,8.0,0,6.0,2,8.453333333333324,1.4,0.6197183098591549,1.0,0.7689999999999912,-6.588235294117647,2.0
BEA,45.0,MEDIUM,9.0,10.0,73.91,0,0.0,2025,São Paulo,8.0,0,6.0,2,7.065666666666658,1.2,0.6338028169014085,1.0,1.093999999999994,-6.588235294117647,3.0
BEA,46.0,MEDIUM,10.0,10.0,73.6,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.34933333333332445,1.2,0.647887323943662,1.0,0.23699999999999477,-6.5882352941176485,4.0
BEA,47.0,MEDIUM,11.0,8.0,74.101,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.3873333333333259,0.6,0.6619718309859155,1.0,0.11299999999999955,-5.1764705882352935,5.0
BEA,48.0,MEDIUM,12.0,8.0,73.483,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.24499999999999508,-0.6,0.676056338028169,1.0,0.17100000000000648,-0.29411764705882426,6.0
BEA,49.0,MEDIUM,13.0,7.0,74.774,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.6363333333333306,-0.8,0.6901408450704225,1.0,2.0,0.41176470588235325,7.0
BEA,50.0,MEDIUM,14.0,7.0,74.083,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.6303333333333304,-0.6,0.704225352112676,1.0,1.2360000000000042,0.41176470588235325,8.0
BEA,51.0,MEDIUM,15.0,7.0,73.992,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.7999999999999972,-0.6,0.7183098591549296,1.0,0.6850000000000023,1.235294117647058,9.0
BEA,52.0,MEDIUM,16.0,6.0,73.961,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.5289999999999964,-0.4,0.7323943661971831,1.0,0.8640000000000043,1.5882352941176467,10.0
BEA,53.0,MEDIUM,17.0,7.0,74.018,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.5073333333333304,-0.2,0.7464788732394366,1.0,1.0480000000000018,1.5882352941176467,11.0
BEA,54.0,MEDIUM,18.0,7.0,74.684,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.7379999999999948,0.0,0.7605633802816901,1.0,1.941999999999993,1.5882352941176485,12.0
BEA,55.0,MEDIUM,19.0,7.0,74.243,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.8319999999999936,0.0,0.7746478873239436,1.0,0.722999999999999,4.235294117647058,13.0
BEA,56.0,MEDIUM,20.0,7.0,74.203,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.8936666666666611,0.0,0.7887323943661971,1.0,1.7560000000000002,5.529411764705882,14.0
BEA,57.0,MEDIUM,21.0,6.0,74.062,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.6863333333333278,0.0,0.8028169014084507,1.0,1.5529999999999973,5.529411764705882,15.0
BEA,58.0,MEDIUM,22.0,6.0,74.363,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.7263333333333293,-0.2,0.8169014084507042,1.0,1.7079999999999984,5.529411764705884,16.0
BEA,59.0,MEDIUM,23.0,6.0,74.197,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.7243333333333292,-0.2,0.8309859154929577,1.0,1.796999999999997,5.529411764705884,17.0
BEA,60.0,MEDIUM,24.0,6.0,74.08,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.7303333333333294,-0.2,0.8450704225352113,1.0,0.867999999999995,5.529411764705884,18.0
BEA,61.0,MEDIUM,25.0,6.0,73.777,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.5349999999999966,-0.2,0.8591549295774648,1.0,0.6770000000000067,5.529411764705884,19.0
BEA,62.0,MEDIUM,26.0,6.0,73.975,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.4609999999999938,0.0,0.8732394366197183,1.0,0.9639999999999986,5.529411764705884,20.0
BEA,63.0,MEDIUM,27.0,6.0,74.014,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.43899999999999295,0.0,0.8873239436619719,1.0,0.8179999999999978,5.529411764705884,21.0
BEA,64.0,MEDIUM,28.0,6.0,73.52,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.3533333333333246,0.0,0.9014084507042254,1.0,0.42600000000000193,5.529411764705884,22.0
BEA,65.0,MEDIUM,29.0,6.0,73.987,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.3573333333333248,0.0,0.9154929577464789,1.0,0.8629999999999995,5.529411764705884,23.0
BEA,66.0,MEDIUM,30.0,6.0,73.974,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.3439999999999941,0.0,0.9295774647887324,1.0,0.9339999999999975,5.529411764705884,24.0
BEA,67.0,MEDIUM,31.0,6.0,73.694,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.4019999999999963,0.0,0.9436619718309859,1.0,0.23100000000000875,5.529411764705884,25.0
BEA,68.0,MEDIUM,32.0,6.0,73.952,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.39033333333333076,0.0,0.9577464788732394,1.0,0.5409999999999968,5.529411764705884,26.0
BEA,69.0,MEDIUM,33.0,6.0,73.813,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.3366666666666636,0.0,0.971830985915493,1.0,0.5160000000000053,5.529411764705884,27.0
BEA,70.0,MEDIUM,34.0,6.0,74.317,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.5443333333333271,0.0,0.9859154929577465,1.0,0.75,5.529411764705884,28.0
BEA,71.0,MEDIUM,35.0,6.0,75.252,0,0.0,2025,São Paulo,8.0,0,6.0,2,0.9776666666666595,0.0,1.0,1.0,1.8149999999999977,5.529411764705884,29.0
COL,2.0,MEDIUM,2.0,15.0,118.185,0,0.0,2025,São Paulo,16.0,0,15.0,0,27.038000000000004,-1.0,0.028169014084507043,1.0,16.189000000000007,-1.263157894736842,1.0
COL,3.0,MEDIUM,3.0,15.0,109.957,0,0.0,2025,São Paulo,16.0,0,15.0,0,29.563666666666666,-0.5,0.04225352112676056,1.0,1.2309999999999945,-1.0526315789473681,2.0
COL,4.0,MEDIUM,4.0,15.0,106.598,0,0.0,2025,São Paulo,16.0,0,15.0,0,36.238,-0.3333333333333333,0.056338028169014086,1.0,12.625,-1.0526315789473681,3.0
COL,5.0,MEDIUM,5.0,14.0,109.687,0,0.0,2025,São Paulo,16.0,0,15.0,0,33.40533333333333,-0.5,0.07042253521126761,1.0,5.075999999999993,-1.0526315789473681,4.0
COL,6.0,MEDIUM,6.0,14.0,79.463,0,0.0,2025,São Paulo,16.0,0,15.0,0,23.240666666666666,-0.4,0.08450704225352113,1.0,4.923999999999992,-1.1111111111111107,5.0
COL,7.0,MEDIUM,7.0,13.0,104.125,0,0.0,2025,São Paulo,16.0,0,15.0,0,22.41633333333333,-0.4,0.09859154929577464,1.0,3.891999999999996,-1.1111111111111107,6.0
COL,8.0,MEDIUM,8.0,14.0,98.845,0,0.0,2025,São Paulo,16.0,0,15.0,0,18.802333333333333,-0.2,0.11267605633802817,1.0,3.2890000000000015,-0.7222222222222214,7.0
COL,9.0,MEDIUM,9.0,14.0,75.51,0,0.0,2025,São Paulo,16.0,0,15.0,0,17.48466666666667,-0.2,0.1267605633802817,1.0,2.3689999999999998,-0.27777777777777857,8.0
COL,10.0,MEDIUM,10.0,14.0,75.342,0,0.0,2025,São Paulo,16.0,0,15.0,0,7.890333333333335,0.0,0.14084507042253522,1.0,2.292999999999992,-0.27777777777777857,9.0
COL,11.0,MEDIUM,11.0,14.0,75.439,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.08833333333333353,0.0,0.15492957746478872,1.0,1.7039999999999935,-0.27777777777777857,10.0
COL,12.0,MEDIUM,12.0,14.0,75.489,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.08133333333333326,0.2,0.16901408450704225,1.0,1.1290000000000049,-0.27777777777777857,11.0
COL,13.0,MEDIUM,13.0,15.0,76.069,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.3236666666666679,0.2,0.18309859154929578,1.0,1.4380000000000024,-0.27777777777777857,12.0
COL,14.0,MEDIUM,14.0,15.0,76.473,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.6683333333333366,0.2,0.19718309859154928,1.0,1.733000000000004,-0.27777777777777857,13.0
COL,15.0,MEDIUM,15.0,15.0,76.704,0,0.0,2025,São Paulo,16.0,0,15.0,0,1.073333333333333,0.2,0.2112676056338028,1.0,2.131999999999991,0.3888888888888893,14.0
COL,16.0,MEDIUM,16.0,15.0,76.245,0,0.0,2025,São Paulo,16.0,0,15.0,0,1.1320000000000003,0.2,0.22535211267605634,1.0,1.9720000000000084,0.3888888888888893,15.0
COL,17.0,MEDIUM,17.0,15.0,76.103,0,0.0,2025,São Paulo,16.0,0,15.0,0,1.0086666666666655,0.2,0.23943661971830985,1.0,1.6299999999999955,0.3888888888888893,16.0
COL,18.0,MEDIUM,18.0,13.0,75.752,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.6913333333333327,-0.4,0.2535211267605634,1.0,1.0049999999999955,2.3888888888888893,17.0
COL,19.0,MEDIUM,19.0,11.0,75.867,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.5653333333333327,-0.8,0.2676056338028169,1.0,2.1839999999999975,4.388888888888889,18.0
COL,20.0,MEDIUM,20.0,10.0,75.94,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.5110000000000005,-1.0,0.28169014084507044,1.0,1.9129999999999967,5.611111111111111,19.0
COL,21.0,MEDIUM,21.0,10.0,75.943,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.5746666666666679,-1.0,0.29577464788732394,1.0,1.9140000000000015,5.611111111111111,20.0
COL,22.0,MEDIUM,22.0,9.0,76.161,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.6726666666666669,-1.2,0.30985915492957744,1.0,1.7600000000000051,6.944444444444445,21.0
COL,23.0,MEDIUM,23.0,10.0,76.066,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.7146666666666684,-0.6,0.323943661971831,1.0,2.3940000000000055,6.944444444444443,22.0
COL,24.0,MEDIUM,24.0,9.0,76.443,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.8813333333333352,-0.4,0.3380281690140845,1.0,1.8029999999999973,6.944444444444443,23.0
COL,25.0,MEDIUM,25.0,9.0,75.987,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.8233333333333329,-0.2,0.352112676056338,1.0,1.3249999999999886,8.166666666666668,24.0
COL,26.0,MEDIUM,26.0,9.0,76.006,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.8033333333333322,-0.2,0.36619718309859156,1.0,2.0460000000000065,8.166666666666668,25.0
COL,27.0,MEDIUM,27.0,10.0,76.581,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.8493333333333339,0.2,0.38028169014084506,1.0,2.5619999999999976,8.166666666666668,26.0
COL,28.0,MEDIUM,28.0,9.0,76.059,0,0.0,2025,São Paulo,16.0,0,15.0,0,0.8733333333333348,-0.2,0.39436619718309857,1.0,1.7860000000000014,8.166666666666668,27.0
COL,29.0,MEDIUM,29.0,12.0,79.686,1,0.0,2025,São Paulo,16.0,0,15.0,1,2.4470000000000027,0.6,0.4084507042253521,1.0,5.2050000000000125,9.38888888888889,0.0
COL,30.0,SOFT,1.0,16.0,92.679,0,0.0,2025,São Paulo,16.0,0,15.0,1,8.160000000000002,1.4,0.4225352112676056,0.0,18.667,-16.72222222222222,1.0
COL,31.0,SOFT,2.0,16.0,74.429,0,0.0,2025,São Paulo,16.0,0,15.0,1,7.9636666666666684,1.4,0.43661971830985913,0.0,0.1110000000000042,-15.222222222222221,2.0
COL,32.0,SOFT,3.0,16.0,74.301,0,0.0,2025,São Paulo,16.0,0,15.0,1,6.168666666666667,1.2,0.4507042253521127,0.0,0.06799999999999784,-15.222222222222221,3.0
COL,33.0,SOFT,4.0,15.0,74.622,0,0.0,2025,São Paulo,16.0,0,15.0,1,0.14966666666666603,1.2,0.4647887323943662,0.0,0.4350000000000023,-14.222222222222221,4.0
COL,34.0,SOFT,5.0,15.0,74.573,0,0.0,2025,São Paulo,16.0,0,15.0,1,0.1976666666666631,0.6,0.4788732394366197,0.0,0.35599999999999454,-14.222222222222221,5.0
COL,35.0,SOFT,6.0,15.0,74.504,0,0.0,2025,São Paulo,16.0,0,15.0,1,0.26533333333333076,-0.2,0.49295774647887325,0.0,0.6600000000000108,-10.666666666666668,6.0
COL,36.0,SOFT,7.0,14.0,74.751,0,0.0,2025,São Paulo,16.0,0,15.0,1,0.3083333333333324,-0.4,0.5070422535211268,0.0,1.5330000000000013,-8.5,7.0
COL,37.0,SOFT,8.0,13.0,74.417,0,0.0,2025,São Paulo,16.0,0,15.0,1,0.25633333333333513,-0.6,0.5211267605633803,0.0,0.9980000000000047,-6.666666666666666,8.0
COL,38.0,SOFT,9.0,14.0,76.046,0,0.0,2025,São Paulo,16.0,0,15.0,1,0.7703333333333356,-0.2,0.5352112676056338,0.0,2.5180000000000007,-5.764705882352942,9.0
COL,39.0,SOFT,10.0,13.0,74.745,0,0.0,2025,São Paulo,16.0,0,15.0,1,0.7683333333333356,-0.4,0.5492957746478874,0.0,1.2710000000000008,-2.4117647058823533,10.0
COL,40.0,SOFT,11.0,12.0,74.663,0,0.0,2025,São Paulo,16.0,0,15.0,1,0.8503333333333339,-0.6,0.5633802816901409,0.0,1.0600000000000023,-1.5294117647058822,11.0
COL,41.0,SOFT,12.0,12.0,74.97,0,0.0,2025,São Paulo,16.0,0,15.0,1,0.49166666666666475,-0.4,0.5774647887323944,0.0,1.492999999999995,-1.5294117647058822,12.0
COL,42.0,SOFT,13.0,13.0,76.38,0,0.0,2025,São Paulo,16.0,0,15.0,1,1.0366666666666617,0.0,0.5915492957746479,0.0,3.080999999999989,-1.5294117647058822,13.0
COL,43.0,SOFT,14.0,16.0,79.598,1,0.0,2025,São Paulo,16.0,0,15.0,2,3.1766666666666623,0.4,0.6056338028169014,0.0,6.441999999999993,-0.41176470588235325,0.0
COL,44.0,MEDIUM,1.0,17.0,94.676,0,0.0,2025,São Paulo,16.0,0,15.0,2,10.24033333333333,0.8,0.6197183098591549,1.0,21.458,-13.588235294117647,1.0
COL,45.0,MEDIUM,2.0,17.0,72.816,0,0.0,2025,São Paulo,16.0,0,15.0,2,9.547333333333333,1.0,0.6338028169014085,1.0,0.0,-13.588235294117647,2.0
COL,46.0,MEDIUM,3.0,17.0,73.363,0,0.0,2025,São Paulo,16.0,0,15.0,2,7.4689999999999985,1.0,0.647887323943662,1.0,0.0,-13.588235294117649,3.0
COL,47.0,MEDIUM,4.0,17.0,74.181,0,0.0,2025,São Paulo,16.0,0,15.0,2,0.6373333333333306,0.8,0.6619718309859155,1.0,0.19299999999999784,-12.176470588235293,4.0
COL,48.0,MEDIUM,5.0,16.0,74.034,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.043333333333332,0.0,0.676056338028169,1.0,0.7220000000000084,-7.294117647058824,5.0
COL,49.0,MEDIUM,6.0,16.0,73.795,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.1873333333333325,-0.2,0.6901408450704225,1.0,1.0210000000000008,-6.588235294117647,6.0
COL,50.0,MEDIUM,7.0,16.0,73.794,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.0583333333333325,-0.2,0.704225352112676,1.0,0.9470000000000027,-6.588235294117647,7.0
COL,51.0,MEDIUM,8.0,16.0,74.037,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.0593333333333323,-0.2,0.7183098591549296,1.0,0.730000000000004,-5.764705882352942,8.0
COL,52.0,MEDIUM,9.0,16.0,74.134,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.172333333333332,-0.2,0.7323943661971831,1.0,1.0370000000000061,-5.411764705882353,9.0
COL,53.0,MEDIUM,10.0,16.0,74.124,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.2823333333333313,0.0,0.7464788732394366,1.0,1.1539999999999964,-5.411764705882353,10.0
COL,54.0,MEDIUM,11.0,16.0,74.044,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.2846666666666617,0.0,0.7605633802816901,1.0,1.3019999999999925,-5.4117647058823515,11.0
COL,55.0,MEDIUM,12.0,15.0,74.112,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.2773333333333265,-0.2,0.7746478873239436,1.0,0.5919999999999987,-2.764705882352942,12.0
COL,56.0,MEDIUM,13.0,14.0,74.02,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.2426666666666601,-0.4,0.7887323943661971,1.0,1.5729999999999933,-1.4705882352941178,13.0
COL,57.0,MEDIUM,14.0,14.0,74.127,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.2703333333333262,-0.4,0.8028169014084507,1.0,1.617999999999995,-1.4705882352941178,14.0
COL,58.0,MEDIUM,15.0,14.0,73.967,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.2219999999999942,-0.4,0.8169014084507042,1.0,1.3119999999999976,-1.470588235294116,15.0
COL,59.0,MEDIUM,16.0,15.0,74.908,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.517999999999996,-0.2,0.8309859154929577,1.0,2.5079999999999956,-1.470588235294116,16.0
COL,60.0,MEDIUM,17.0,15.0,74.497,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.6413333333333309,0.0,0.8450704225352113,1.0,1.2849999999999966,-1.470588235294116,17.0
COL,61.0,MEDIUM,18.0,15.0,74.3,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.7523333333333302,0.2,0.8591549295774648,1.0,1.2000000000000028,-1.470588235294116,18.0
COL,62.0,MEDIUM,19.0,15.0,74.033,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.4606666666666637,0.2,0.8732394366197183,1.0,1.0220000000000056,-1.470588235294116,19.0
COL,63.0,MEDIUM,20.0,15.0,73.953,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.2793333333333312,0.2,0.8873239436619719,1.0,0.757000000000005,-1.470588235294116,20.0
COL,64.0,MEDIUM,21.0,15.0,73.972,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.169999999999997,0.0,0.9014084507042254,1.0,0.8780000000000001,-1.470588235294116,21.0
COL,65.0,MEDIUM,22.0,15.0,74.187,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.2213333333333292,0.0,0.9154929577464789,1.0,1.0630000000000024,-1.470588235294116,22.0
COL,66.0,MEDIUM,23.0,15.0,74.003,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.2379999999999949,0.0,0.9295774647887324,1.0,0.9629999999999939,-1.470588235294116,23.0
COL,67.0,MEDIUM,24.0,15.0,74.285,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.342333333333329,0.0,0.9436619718309859,1.0,0.8220000000000027,-1.470588235294116,24.0
COL,68.0,MEDIUM,25.0,15.0,74.11,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.3166666666666629,0.0,0.9577464788732394,1.0,0.6989999999999981,-1.470588235294116,25.0
COL,69.0,MEDIUM,26.0,15.0,74.287,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.4113333333333316,0.0,0.971830985915493,1.0,0.9900000000000091,-1.470588235294116,26.0
COL,70.0,MEDIUM,27.0,15.0,74.779,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.575999999999998,0.0,0.9859154929577465,1.0,1.2120000000000033,-1.470588235294116,27.0
COL,71.0,MEDIUM,28.0,15.0,74.857,0,0.0,2025,São Paulo,16.0,0,15.0,2,1.8249999999999982,0.0,1.0,1.0,1.4200000000000017,-1.470588235294116,28.0
GAS,2.0,SOFT,5.0,9.0,111.215,0,0.0,2025,São Paulo,9.0,0,10.0,0,22.5435,1.0,0.028169014084507043,0.0,9.219000000000008,1.736842105263158,1.0
GAS,3.0,SOFT,6.0,9.0,112.063,0,0.0,2025,São Paulo,9.0,0,10.0,0,27.49266666666667,0.5,0.04225352112676056,0.0,3.3370000000000033,1.9473684210526319,2.0
GAS,4.0,SOFT,7.0,9.0,108.619,0,0.0,2025,São Paulo,9.0,0,10.0,0,35.96033333333334,0.3333333333333333,0.056338028169014086,0.0,14.646,1.9473684210526319,3.0
GAS,5.0,SOFT,8.0,9.0,114.339,0,0.0,2025,São Paulo,9.0,0,10.0,0,37.00166666666667,0.25,0.07042253521126761,0.0,9.727999999999994,1.9473684210526319,4.0
GAS,6.0,SOFT,9.0,8.0,78.106,0,0.0,2025,São Paulo,9.0,0,10.0,0,25.682666666666666,0.0,0.08450704225352113,0.0,3.566999999999993,1.8888888888888893,5.0
GAS,7.0,SOFT,10.0,8.0,103.042,0,0.0,2025,São Paulo,9.0,0,10.0,0,23.823666666666668,-0.2,0.09859154929577464,0.0,2.8089999999999975,1.8888888888888893,6.0
GAS,8.0,SOFT,11.0,8.0,99.247,0,0.0,2025,São Paulo,9.0,0,10.0,0,18.793000000000003,-0.2,0.11267605633802817,0.0,3.6910000000000025,2.2777777777777786,7.0
GAS,9.0,SOFT,12.0,8.0,75.653,0,0.0,2025,São Paulo,9.0,0,10.0,0,17.97533333333334,-0.2,0.1267605633802817,0.0,2.5120000000000005,2.7222222222222214,8.0
GAS,10.0,SOFT,13.0,8.0,74.707,0,0.0,2025,São Paulo,9.0,0,10.0,0,8.530333333333337,-0.2,0.14084507042253522,0.0,1.657999999999987,2.7222222222222214,9.0
GAS,11.0,SOFT,14.0,8.0,74.672,0,0.0,2025,São Paulo,9.0,0,10.0,0,0.33866666666666845,0.0,0.15492957746478872,0.0,0.9369999999999976,2.7222222222222214,10.0
GAS,12.0,SOFT,15.0,8.0,75.674,0,0.0,2025,São Paulo,9.0,0,10.0,0,0.34566666666666873,0.0,0.16901408450704225,0.0,1.3140000000000072,2.7222222222222214,11.0
GAS,13.0,SOFT,16.0,8.0,76.208,0,0.0,2025,São Paulo,9.0,0,10.0,0,0.8460000000000036,0.0,0.18309859154929578,0.0,1.5769999999999982,2.7222222222222214,12.0
GAS,14.0,SOFT,17.0,8.0,75.919,0,0.0,2025,São Paulo,9.0,0,10.0,0,1.2616666666666703,0.0,0.19718309859154928,0.0,1.179000000000002,2.7222222222222214,13.0
GAS,15.0,SOFT,18.0,8.0,75.877,0,0.0,2025,São Paulo,9.0,0,10.0,0,1.3293333333333333,0.0,0.2112676056338028,0.0,1.3049999999999926,3.3888888888888893,14.0
GAS,16.0,SOFT,19.0,8.0,75.955,0,0.0,2025,São Paulo,9.0,0,10.0,0,1.2449999999999999,0.0,0.22535211267605634,0.0,1.6820000000000022,3.3888888888888893,15.0
GAS,17.0,SOFT,20.0,7.0,76.148,0,0.0,2025,São Paulo,9.0,0,10.0,0,1.3213333333333328,-0.2,0.23943661971830985,0.0,1.6749999999999972,3.3888888888888893,16.0
GAS,18.0,SOFT,21.0,11.0,79.74,1,0.0,2025,São Paulo,9.0,0,10.0,1,2.823999999999998,0.6,0.2535211267605634,0.0,4.992999999999995,5.388888888888889,0.0
GAS,19.0,MEDIUM,1.0,16.0,92.147,0,0.0,2025,São Paulo,9.0,0,10.0,1,8.436333333333332,1.6,0.2676056338028169,1.0,18.464,-13.61111111111111,1.0
GAS,20.0,MEDIUM,2.0,15.0,74.027,0,0.0,2025,São Paulo,9.0,0,10.0,1,7.944333333333333,1.4,0.28169014084507044,1.0,0.0,-12.38888888888889,2.0
GAS,21.0,MEDIUM,3.0,15.0,74.87,0,0.0,2025,São Paulo,9.0,0,10.0,1,6.321000000000002,1.4,0.29577464788732394,1.0,0.8410000000000082,-12.38888888888889,3.0
GAS,22.0,MEDIUM,4.0,14.0,74.657,0,0.0,2025,São Paulo,9.0,0,10.0,1,0.49099999999999966,1.4,0.30985915492957744,1.0,0.2560000000000002,-11.055555555555555,4.0
GAS,23.0,MEDIUM,5.0,14.0,74.229,0,0.0,2025,São Paulo,9.0,0,10.0,1,0.5583333333333323,0.6,0.323943661971831,1.0,0.5570000000000022,-11.055555555555557,5.0
GAS,24.0,MEDIUM,6.0,14.0,74.78,0,0.0,2025,São Paulo,9.0,0,10.0,1,0.5283333333333312,-0.4,0.3380281690140845,1.0,0.14000000000000057,-11.055555555555557,6.0
